_id,YEAR,REGION,AREA,TYPE_EXPENSE,VALUE,UNIT,SOURCE
1208,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,100,บาท,สำนักงานสถิติแห่งชาติ
1209,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,73,บาท,สำนักงานสถิติแห่งชาติ
1210,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,2956,บาท,สำนักงานสถิติแห่งชาติ
1211,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,291,บาท,สำนักงานสถิติแห่งชาติ
1212,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,515,บาท,สำนักงานสถิติแห่งชาติ
1213,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,203,บาท,สำนักงานสถิติแห่งชาติ
1214,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,การเดินทางและการสื่อสาร,2889,บาท,สำนักงานสถิติแห่งชาติ
1215,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,การศึกษา,135,บาท,สำนักงานสถิติแห่งชาติ
1216,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,271,บาท,สำนักงานสถิติแห่งชาติ
1217,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,209,บาท,สำนักงานสถิติแห่งชาติ
1218,2562,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,1648,บาท,สำนักงานสถิติแห่งชาติ
1219,2562,ภาคใต้,รวม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,19600,บาท,สำนักงานสถิติแห่งชาติ
1220,2562,ภาคใต้,รวม,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,16931,บาท,สำนักงานสถิติแห่งชาติ
1221,2562,ภาคใต้,รวม,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),6771,บาท,สำนักงานสถิติแห่งชาติ
1222,2562,ภาคใต้,รวม,เครื่องดื่มที่มีแอลกอฮอล์,58,บาท,สำนักงานสถิติแห่งชาติ
